153	153	Bayleef	142	0	0	1	0	1	0	2
154	154	Meganium	236	0	0	1	0	2	0	3
155	155	Cyndaquil	62	0	0	0	0	0	1	1
156	156	Quilava	142	0	0	0	1	0	1	2
157	157	Typhlosion	240	0	0	0	3	0	0	3
158	158	Totodile	63	0	1	0	0	0	0	1
159	159	Croconaw	142	0	1	1	0	0	0	2
160	160	Feraligatr	239	0	2	1	0	0	0	3
161	161	Sentret	43	0	1	0	0	0	0	1
162	162	Furret	145	0	0	0	0	0	2	2
163	163	Hoothoot	52	1	0	0	0	0	0	1
164	164	Noctowl	155	2	0	0	0	0	0	2
165	165	Ledyba	53	0	0	0	0	1	0	1
166	166	Ledian	137	0	0	0	0	2	0	2
167	167	Spinarak	50	0	1	0	0	0	0	1
168	168	Ariados	137	0	2	0	0	0	0	2
169	169	Crobat	241	0	0	0	0	0	3	3
170	170	Chinchou	66	1	0	0	0	0	0	1
171	171	Lanturn	161	2	0	0	0	0	0	2
172	172	Pichu	41	0	0	0	0	0	1	1
173	173	Cleffa	44	0	0	0	0	1	0	1
174	174	Igglybuff	42	1	0	0	0	0	0	1
175	175	Togepi	49	0	0	0	0	1	0	1
176	176	Togetic	142	0	0	0	0	2	0	2
177	177	Natu	64	0	0	0	1	0	0	1
178	178	Xatu	165	0	0	0	1	0	1	2
179	179	Mareep	56	0	0	0	1	0	0	1
180	180	Flaaffy	128	0	0	0	2	0	0	2
181	181	Ampharos	225	0	0	0	3	0	0	3
182	182	Bellossom	216	0	0	0	0	3	0	3
183	183	Marill	88	2	0	0	0	0	0	2
184	184	Azumarill	185	3	0	0	0	0	0	3
185	185	Sudowoodo	144	0	0	2	0	0	0	2
186	186	Politoed	225	0	0	0	0	3	0	3
187	187	Hoppip	50	0	0	0	0	1	0	1
188	188	Skiploom	119	0	0	0	0	0	2	2
189	189	Jumpluff	203	0	0	0	0	0	3	3
190	190	Aipom	72	0	0	0	0	0	1	1
191	191	Sunkern	36	0	0	0	1	0	0	1
192	192	Sunflora	149	0	0	0	2	0	0	2
193	193	Yanma	78	0	0	0	0	0	1	1
194	194	Wooper	42	1	0	0	0	0	0	1
195	195	Quagsire	151	2	0	0	0	0	0	2
196	196	Espeon	184	0	0	0	2	0	0	2
197	197	Umbreon	184	0	0	0	0	2	0	2
198	198	Murkrow	81	0	0	0	0	0	1	1
199	199	Slowking	172	0	0	0	0	3	0	3
200	200	Misdreavus	87	0	0	0	0	1	0	1
201	201	Unown	118	0	1	0	1	0	0	2
202	202	Wobbuffet	142	2	0	0	0	0	0	2
203	203	Girafarig	159	0	0	0	2	0	0	2
204	204	Pineco	58	0	0	1	0	0	0	1
205	205	Forretress	163	0	0	2	0	0	0	2
206	206	Dunsparce	145	1	0	0	0	0	0	1
207	207	Gligar	86	0	0	1	0	0	0	1
208	208	Steelix	179	0	0	2	0	0	0	2
209	209	Snubbull	60	0	1	0	0	0	0	1
210	210	Granbull	158	0	2	0	0	0	0	2
211	211	Qwilfish	86	0	1	0	0	0	0	1
212	212	Scizor	175	0	2	0	0	0	0	2
213	213	Shuckle	177	0	0	1	0	1	0	2
214	214	Heracross	175	0	2	0	0	0	0	2
215	215	Sneasel	86	0	0	0	0	0	1	1
216	216	Teddiursa	66	0	1	0	0	0	0	1
217	217	Ursaring	175	0	2	0	0	0	0	2
218	218	Slugma	50	0	0	0	1	0	0	1
219	219	Magcargo	144	0	0	2	0	0	0	2
220	220	Swinub	50	0	1	0	0	0	0	1
221	221	Piloswine	158	1	1	0	0	0	0	2
222	222	Corsola	133	0	0	1	0	1	0	2
223	223	Remoraid	60	0	0	0	1	0	0	1
224	224	Octillery	168	0	1	0	1	0	0	2
225	225	Delibird	116	0	0	0	0	0	1	1
226	226	Mantine	163	0	0	0	0	2	0	2
227	227	Skarmory	163	0	0	2	0	0	0	2
228	228	Houndour	66	0	0	0	1	0	0	1
229	229	Houndoom	175	0	0	0	2	0	0	2
230	230	Kingdra	243	0	1	0	1	1	0	3
231	231	Phanpy	66	1	0	0	0	0	0	1
232	232	Donphan	175	0	1	1	0	0	0	2
233	233	Porygon2	180	0	0	0	2	0	0	2
234	234	Stantler	163	0	1	0	0	0	0	1
235	235	Smeargle	88	0	0	0	0	0	1	1
236	236	Tyrogue	42	0	1	0	0	0	0	1
237	237	Hitmontop	159	0	0	0	0	2	0	2
238	238	Smoochum	61	0	0	0	1	0	0	1
239	239	Elekid	72	0	0	0	0	0	1	1
240	240	Magby	73	0	0	0	0	0	1	1
241	241	Miltank	172	0	0	2	0	0	0	2
242	242	Blissey	608	3	0	0	0	0	0	3
243	243	Raikou	261	0	0	0	1	0	2	3
244	244	Entei	261	1	2	0	0	0	0	3
245	245	Suicune	261	0	0	1	0	2	0	3
246	246	Larvitar	60	0	1	0	0	0	0	1
247	247	Pupitar	144	0	2	0	0	0	0	2
248	248	Tyranitar	270	0	3	0	0	0	0	3
249	249	Lugia	306	0	0	0	0	3	0	3
250	250	Ho-Oh	306	0	0	0	0	3	0	3
251	251	Celebi	270	3	0	0	0	0	0	3
252	252	Treecko	62	0	0	0	0	0	1	1
253	253	Grovyle	142	0	0	0	0	0	2	2
254	254	Sceptile	239	0	0	0	0	0	3	3
255	255	Torchic	62	0	0	0	1	0	0	1
256	256	Combusken	142	0	1	0	1	0	0	2
257	257	Blaziken	239	0	3	0	0	0	0	3
258	258	Mudkip	62	0	1	0	0	0	0	1
259	259	Marshtomp	142	0	2	0	0	0	0	2
260	260	Swampert	241	0	3	0	0	0	0	3
261	261	Poochyena	44	0	1	0	0	0	0	1
262	262	Mightyena	147	0	2	0	0	0	0	2
263	263	Zigzagoon	48	0	0	0	0	0	1	1
264	264	Linoone	147	0	0	0	0	0	2	2
265	265	Wurmple	39	1	0	0	0	0	0	1
266	266	Silcoon	72	0	0	2	0	0	0	2
267	267	Beautifly	173	0	0	0	3	0	0	3
268	268	Cascoon	41	0	0	2	0	0	0	2
269	269	Dustox	135	0	0	0	0	3	0	3
270	270	Lotad	44	0	0	0	0	1	0	1
271	271	Lombre	119	0	0	0	0	2	0	2
272	272	Ludicolo	216	0	0	0	0	3	0	3
273	273	Seedot	44	0	0	1	0	0	0	1
274	274	Nuzleaf	119	0	2	0	0	0	0	2
275	275	Shiftry	216	0	3	0	0	0	0	3
276	276	Taillow	54	0	0	0	0	0	1	1
277	277	Swellow	151	0	0	0	0	0	2	2
278	278	Wingull	54	0	0	0	0	0	1	1
279	279	Pelipper	151	0	0	2	0	0	0	2
280	280	Ralts	40	0	0	0	1	0	0	1
281	281	Kirlia	97	0	0	0	2	0	0	2
282	282	Gardevoir	233	0	0	0	3	0	0	3
283	283	Surskit	54	0	0	0	0	0	1	1
284	284	Masquerain	145	0	0	0	1	1	0	2
285	285	Shroomish	59	1	0	0	0	0	0	1
286	286	Breloom	161	0	2	0	0	0	0	2
287	287	Slakoth	56	1	0	0	0	0	0	1
288	288	Vigoroth	154	0	0	0	0	0	2	2
289	289	Slaking	252	3	0	0	0	0	0	3
290	290	Nincada	53	0	0	1	0	0	0	1
291	291	Ninjask	160	0	0	0	0	0	2	2
292	292	Shedinja	83	2	0	0	0	0	0	2
293	293	Whismur	48	1	0	0	0	0	0	1
294	294	Loudred	126	2	0	0	0	0	0	2
295	295	Exploud	216	3	0	0	0	0	0	3
296	296	Makuhita	47	1	0	0	0	0	0	1
297	297	Hariyama	166	2	0	0	0	0	0	2
298	298	Azurill	38	1	0	0	0	0	0	1
299	299	Nosepass	75	0	0	1	0	0	0	1
300	300	Skitty	52	0	0	0	0	0	1	1
301	301	Delcatty	133	1	0	0	0	0	1	2
302	302	Sableye	133	0	1	1	0	0	0	2
303	303	Mawile	133	0	1	1	0	0	0	2
304	304	Aron	66	0	0	1	0	0	0	1
305	305	Lairon	151	0	0	2	0	0	0	2
306	306	Aggron	239	0	0	3	0	0	0	3
307	307	Meditite	56	0	0	0	0	0	1	1
308	308	Medicham	144	0	0	0	0	0	2	2
309	309	Electrike	59	0	0	0	0	0	1	1
310	310	Manectric	166	0	0	0	0	0	2	2
311	311	Plusle	142	0	0	0	0	0	1	1
312	312	Minun	142	0	0	0	0	0	1	1
313	313	Volbeat	140	0	0	0	0	0	1	1
314	314	Illumise	140	0	0	0	0	0	1	1
315	315	Roselia	140	0	0	0	2	0	0	2
316	316	Gulpin	60	1	0	0	0	0	0	1
317	317	Swalot	163	2	0	0	0	0	0	2
318	318	Carvanha	61	0	1	0	0	0	0	1
319	319	Sharpedo	161	0	2	0	0	0	0	2
320	320	Wailmer	80	1	0	0	0	0	0	1
321	321	Wailord	175	2	0	0	0	0	0	2
322	322	Numel	61	0	0	0	1	0	0	1
323	323	Camerupt	161	0	1	0	1	0	0	2
324	324	Torkoal	165	0	0	2	0	0	0	2
325	325	Spoink	66	0	0	0	0	1	0	1
326	326	Grumpig	165	0	0	0	0	2	0	2
327	327	Spinda	126	0	0	0	1	0	0	1
328	328	Trapinch	58	0	1	0	0	0	0	1
329	329	Vibrava	119	0	1	0	0	0	1	2
330	330	Flygon	234	0	1	0	0	0	2	3
331	331	Cacnea	67	0	0	0	1	0	0	1
332	332	Cacturne	166	0	1	0	1	0	0	2
333	333	Swablu	62	0	0	0	0	1	0	1
334	334	Altaria	172	0	0	0	0	2	0	2
335	335	Zangoose	160	0	2	0	0	0	0	2
336	336	Seviper	160	0	1	0	1	0	0	2
337	337	Lunatone	154	0	0	0	2	0	0	2
338	338	Solrock	154	0	2	0	0	0	0	2
339	339	Barboach	58	1	0	0	0	0	0	1
340	340	Whiscash	164	2	0	0	0	0	0	2
341	341	Corphish	62	0	1	0	0	0	0	1
342	342	Crawdaunt	164	0	2	0	0	0	0	2
343	343	Baltoy	60	0	0	0	0	1	0	1
344	344	Claydol	175	0	0	0	0	2	0	2
345	345	Lileep	71	0	0	0	0	1	0	1
346	346	Cradily	173	0	0	0	0	2	0	2
347	347	Anorith	71	0	1	0	0	0	0	1
348	348	Armaldo	173	0	2	0	0	0	0	2
349	349	Feebas	40	0	0	0	0	0	1	1
350	350	Milotic	189	0	0	0	0	2	0	2
351	351	Castform	147	1	0	0	0	0	0	1
352	352	Kecleon	154	0	0	0	0	1	0	1
353	353	Shuppet	59	0	1	0	0	0	0	1
354	354	Banette	159	0	2	0	0	0	0	2
355	355	Duskull	59	0	0	0	0	1	0	1
356	356	Dusclops	159	0	0	1	0	1	0	2
357	357	Tropius	161	2	0	0	0	0	0	2
358	358	Chimecho	149	0	0	0	1	1	0	2
359	359	Absol	163	0	2	0	0	0	0	2
360	360	Wynaut	52	1	0	0	0	0	0	1
361	361	Snorunt	60	1	0	0	0	0	0	1
362	362	Glalie	168	2	0	0	0	0	0	2
363	363	Spheal	58	1	0	0	0	0	0	1
364	364	Sealeo	144	2	0	0	0	0	0	2
365	365	Walrein	239	3	0	0	0	0	0	3
366	366	Clamperl	69	0	0	1	0	0	0	1
367	367	Huntail	170	0	1	1	0	0	0	2
368	368	Gorebyss	170	0	0	0	2	0	0	2
369	369	Relicanth	170	1	0	1	0	0	0	2
370	370	Luvdisc	116	0	0	0	0	0	1	1
371	371	Bagon	60	0	1	0	0	0	0	1
372	372	Shelgon	147	0	0	2	0	0	0	2
373	373	Salamence	270	0	3	0	0	0	0	3
374	374	Beldum	60	0	0	1	0	0	0	1
375	375	Metang	147	0	0	2	0	0	0	2
376	376	Metagross	270	0	0	3	0	0	0	3
377	377	Regirock	261	0	0	3	0	0	0	3
378	378	Regice	261	0	0	0	0	3	0	3
379	379	Registeel	261	0	0	2	0	1	0	3
380	380	Latias	270	0	0	0	0	3	0	3
381	381	Latios	270	0	0	0	3	0	0	3
382	382	Kyogre	302	0	0	0	3	0	0	3
383	383	Groudon	302	0	3	0	0	0	0	3
384	384	Rayquaza	306	0	2	0	1	0	0	3
385	385	Jirachi	270	3	0	0	0	0	0	3
387	387	Turtwig	64	0	1	0	0	0	0	1
388	388	Grotle	142	0	1	1	0	0	0	2
389	389	Torterra	236	0	2	1	0	0	0	3
390	390	Chimchar	62	0	0	0	0	0	1	1
391	391	Monferno	142	0	0	0	1	0	1	2
392	392	Infernape	240	0	1	0	1	0	1	3
393	393	Piplup	63	0	0	0	1	0	0	1
394	394	Prinplup	142	0	0	0	2	0	0	2
395	395	Empoleon	239	0	0	0	3	0	0	3
396	396	Starly	49	0	0	0	0	0	1	1
397	397	Staravia	119	0	0	0	0	0	2	2
398	398	Staraptor	214	0	3	0	0	0	0	3
399	399	Bidoof	50	1	0	0	0	0	0	1
400	400	Bibarel	144	0	2	0	0	0	0	2
401	401	Kricketot	39	0	0	1	0	0	0	1
402	402	Kricketune	134	0	2	0	0	0	0	2
403	403	Shinx	53	0	1	0	0	0	0	1
404	404	Luxio	127	0	2	0	0	0	0	2
405	405	Luxray	235	0	3	0	0	0	0	3
406	406	Budew	56	0	0	0	1	0	0	1
407	407	Roserade	227	0	0	0	3	0	0	3
408	408	Cranidos	70	0	1	0	0	0	0	1
409	409	Rampardos	173	0	2	0	0	0	0	2
410	410	Shieldon	70	0	0	1	0	0	0	1
411	411	Bastiodon	173	0	0	2	0	0	0	2
412	412	Burmy	45	0	0	0	0	1	0	1
414	414	Mothim	148	0	1	0	1	0	0	2
415	415	Combee	49	0	0	0	0	0	1	1
416	416	Vespiquen	166	0	0	1	0	1	0	2
417	417	Pachirisu	142	0	0	0	0	0	1	1
418	418	Buizel	66	0	0	0	0	0	1	1
419	419	Floatzel	173	0	0	0	0	0	2	2
420	420	Cherubi	55	0	0	0	1	0	0	1
421	421	Cherrim	158	0	0	0	2	0	0	2
422	422	Shellos	65	1	0	0	0	0	0	1
423	423	Gastrodon	166	2	0	0	0	0	0	2
424	424	Ambipom	169	0	0	0	0	0	2	2
425	425	Drifloon	70	1	0	0	0	0	0	1
426	426	Drifblim	174	2	0	0	0	0	0	2
427	427	Buneary	70	0	0	0	0	0	1	1
428	428	Lopunny	168	0	0	0	0	0	2	2
429	429	Mismagius	173	0	0	0	1	1	0	2
430	430	Honchkrow	177	0	2	0	0	0	0	2
431	431	Glameow	62	0	0	0	0	0	1	1
432	432	Purugly	158	0	0	0	0	0	2	2
433	433	Chingling	57	0	0	0	1	0	0	1
434	434	Stunky	66	0	0	0	0	0	1	1
435	435	Skuntank	168	2	0	0	0	0	0	2
436	436	Bronzor	60	0	0	1	0	0	0	1
437	437	Bronzong	175	0	0	1	0	1	0	2
438	438	Bonsly	58	0	0	1	0	0	0	1
439	439	Mime Jr.	62	0	0	0	0	1	0	1
440	440	Happiny	110	1	0	0	0	0	0	1
441	441	Chatot	144	0	1	0	0	0	0	1
442	442	Spiritomb	170	0	0	1	0	1	0	2
443	443	Gible	60	0	1	0	0	0	0	1
444	444	Gabite	144	0	2	0	0	0	0	2
445	445	Garchomp	270	0	3	0	0	0	0	3
446	446	Munchlax	78	1	0	0	0	0	0	1
447	447	Riolu	57	0	1	0	0	0	0	1
448	448	Lucario	184	0	1	0	1	0	0	2
449	449	Hippopotas	66	0	0	1	0	0	0	1
450	450	Hippowdon	184	0	0	2	0	0	0	2
451	451	Skorupi	66	0	0	1	0	0	0	1
452	452	Drapion	175	0	0	2	0	0	0	2
453	453	Croagunk	60	0	1	0	0	0	0	1
454	454	Toxicroak	172	0	2	0	0	0	0	2
455	455	Carnivine	159	0	2	0	0	0	0	2
456	456	Finneon	66	0	0	0	0	0	1	1
457	457	Lumineon	161	0	0	0	0	0	2	2
458	458	Mantyke	69	0	0	0	0	1	0	1
459	459	Snover	67	0	1	0	0	0	0	1
460	460	Abomasnow	173	0	1	0	1	0	0	2
461	461	Weavile	179	0	1	0	0	0	1	2
462	462	Magnezone	241	0	0	0	3	0	0	3
463	463	Lickilicky	180	3	0	0	0	0	0	3
464	464	Rhyperior	241	0	3	0	0	0	0	3
465	465	Tangrowth	187	0	0	2	0	0	0	2
466	466	Electivire	243	0	3	0	0	0	0	3
467	467	Magmortar	243	0	0	0	3	0	0	3
468	468	Togekiss	245	0	0	0	2	1	0	3
469	469	Yanmega	180	0	2	0	0	0	0	2
470	470	Leafeon	184	0	0	2	0	0	0	2
471	471	Glaceon	184	0	0	0	2	0	0	2
472	472	Gliscor	179	0	0	2	0	0	0	2
473	473	Mamoswine	239	0	3	0	0	0	0	3
474	474	Porygon-Z	241	0	0	0	3	0	0	3
475	475	Gallade	233	0	3	0	0	0	0	3
476	476	Probopass	184	0	0	1	0	2	0	3
477	477	Dusknoir	236	0	0	1	0	2	0	3
478	478	Froslass	168	0	0	0	0	0	2	2
479	479	Rotom	154	0	0	0	1	0	1	2
480	480	Uxie	261	0	0	2	0	1	0	3
481	481	Mesprit	261	0	1	0	1	1	0	3
482	482	Azelf	261	0	2	0	1	0	0	3
483	483	Dialga	306	0	0	0	3	0	0	3
484	484	Palkia	306	0	0	0	3	0	0	3
485	485	Heatran	270	0	0	0	3	0	0	3
486	486	Regigigas	302	0	3	0	0	0	0	3
487	487	Giratina	306	3	0	0	0	0	0	3
488	488	Cresselia	270	0	0	0	0	3	0	3
489	489	Phione	216	1	0	0	0	0	0	1
490	490	Manaphy	270	3	0	0	0	0	0	3
491	491	Darkrai	270	0	0	0	2	0	1	3
493	493	Arceus	324	3	0	0	0	0	0	3
494	494	Victini	270	3	0	0	0	0	0	3
495	495	Snivy	28	0	0	0	0	0	1	1
496	496	Servine	145	0	0	0	0	0	2	2
497	497	Serperior	238	0	0	0	0	0	3	3
498	498	Tepig	28	1	0	0	0	0	0	1
499	499	Pignite	146	0	2	0	0	0	0	2
500	500	Emboar	238	0	3	0	0	0	0	3
501	501	Oshawott	28	0	0	0	1	0	0	1
502	502	Dewott	145	0	0	0	2	0	0	2
503	503	Samurott	238	0	0	0	3	0	0	3
504	504	Patrat	51	0	1	0	0	0	0	1
505	505	Watchog	147	0	2	0	0	0	0	2
506	506	Lillipup	55	0	1	0	0	0	0	1
507	507	Herdier	130	0	2	0	0	0	0	2
508	508	Stoutland	221	0	3	0	0	0	0	3
509	509	Purrloin	56	0	0	0	0	0	1	1
510	510	Liepard	156	0	0	0	0	0	2	2
511	511	Pansage	63	0	0	0	0	0	1	1
512	512	Simisage	174	0	0	0	0	0	2	2
513	513	Pansear	63	0	0	0	0	0	1	1
514	514	Simisear	174	0	0	0	0	0	2	2
515	515	Panpour	63	0	0	0	0	0	1	1
516	516	Simipour	174	0	0	0	0	0	2	2
517	517	Munna	58	1	0	0	0	0	0	1
518	518	Musharna	170	2	0	0	0	0	0	2
519	519	Pidove	53	0	1	0	0	0	0	1
520	520	Tranquill	125	0	2	0	0	0	0	2
521	521	Unfezant	215	0	3	0	0	0	0	3
522	522	Blitzle	59	0	0	0	0	0	1	1
523	523	Zebstrika	174	0	0	0	0	0	2	2
524	524	Roggenrola	56	0	0	1	0	0	0	1
525	525	Boldore	137	0	1	1	0	0	0	2
526	526	Gigalith	227	0	3	0	0	0	0	3
527	527	Woobat	63	0	0	0	0	0	1	1
528	528	Swoobat	149	0	0	0	0	0	2	2
529	529	Drilbur	66	0	1	0	0	0	0	1
530	530	Excadrill	178	0	2	0	0	0	0	2
531	531	Audino	390	2	0	0	0	0	0	2
532	532	Timburr	61	0	1	0	0	0	0	1
533	533	Gurdurr	142	0	2	0	0	0	0	2
534	534	Conkeldurr	227	0	3	0	0	0	0	3
535	535	Tympole	59	0	0	0	0	0	1	1
536	536	Palpitoad	134	2	0	0	0	0	0	2
537	537	Seismitoad	225	3	0	0	0	0	0	3
538	538	Throh	163	2	0	0	0	0	0	2
539	539	Sawk	163	0	2	0	0	0	0	2
540	540	Sewaddle	62	0	0	1	0	0	0	1
541	541	Swadloon	133	0	0	2	0	0	0	2
542	542	Leavanny	221	0	3	0	0	0	0	3
543	543	Venipede	52	0	0	1	0	0	0	1
544	544	Whirlipede	126	0	0	2	0	0	0	2
545	545	Scolipede	214	0	0	0	0	0	3	3
546	546	Cottonee	56	0	0	0	0	0	1	1
547	547	Whimsicott	168	0	0	0	0	0	2	2
548	548	Petilil	56	0	0	0	1	0	0	1
